card_imageName,HD_Timestamp,hd_filename
cd_09804,1393815382,cd_09804.1393815382
cd_09805,1393815382,cd_09805.1393815382
cd_09810,1419476181,cd_09810.1419476181
cd_09811,1419476182,cd_09811.1419476182
cd_09816,1419476182,cd_09816.1419476182
cd_09820,1419476186,cd_09820.1419476186
cd_09821,1419476186,cd_09821.1419476186
cd_09830,1419476198,cd_09830.1419476198
cd_09831,1419476198,cd_09831.1419476198
cd_09836,1419476199,cd_09836.1419476199
cd_09850,1438311444,cd_09850.1438311444
cd_09851,1438311445,cd_09851.1438311445
cd_09856,1438311449,cd_09856.1438311449
cd_09860,1422845852,cd_09860.1422845852
cd_09861,1422845852,cd_09861.1422845852
cd_09866,1422845856,cd_09866.1422845856
cd_09890,1426474477,cd_09890.1426474477
cd_09891,1426474477,cd_09891.1426474477
cd_09896,1426474480,cd_09896.1426474480
cd_09900,1382324173,cd_09900.1382324173
cd_09901,1382324174,cd_09901.1382324174
cd_09903,1382324174,cd_09903.1382324174
cd_09904,1382324174,cd_09904.1382324174
cd_09905,1382324174,cd_09905.1382324174
cd_09910,1419476197,cd_09910.1419476197
cd_09911,1419476197,cd_09911.1419476197
cd_09916,1419476199,cd_09916.1419476199
cd_09920,1422845846,cd_09920.1422845846
cd_09921,1422845846,cd_09921.1422845846
cd_09926,1422845856,cd_09926.1422845856
cd_09930,1419476203,cd_09930.1419476203
cd_09931,1419476203,cd_09931.1419476203
cd_09936,1421117866,cd_09936.1421117866
cd_09940,1419476205,cd_09940.1419476205
cd_09941,1419476205,cd_09941.1419476205
cd_09943,1419476206,cd_09943.1419476206
cd_09944,1419476206,cd_09944.1419476206
cd_09945,1419476206,cd_09945.1419476206
cd_09960,1419476181,cd_09960.1419476181
cd_09961,1419476181,cd_09961.1419476181
cd_09970,1419476180,cd_09970.1419476180
cd_09971,1419476181,cd_09971.1419476181
cd_09980,1414724691,cd_09980.1414724691
cd_09990,1415933787,cd_09990.1415933787
cd_09996,1442477211,cd_09996.1442477211
cd_10000,1379570842,cd_10000.1379570842
cd_10001,1379570842,cd_10001.1379570842
cd_12000,1415933788,cd_12000.1415933788
cd_12010,1417142939,cd_12010.1417142939
cd_12020,1417142939,cd_12020.1417142939
cd_12030,1417142940,cd_12030.1417142940
cd_12040,1417142940,cd_12040.1417142940
cd_12050,1422845848,cd_12050.1422845848
cd_12051,1422845849,cd_12051.1422845849
cd_12060,1425265034,cd_12060.1425265034
cd_12061,1425265034,cd_12061.1425265034
cd_12063,1425265034,cd_12063.1425265034
cd_12064,1425265035,cd_12064.1425265035
cd_12065,1425265035,cd_12065.1425265035
cd_12070,1425265035,cd_12070.1425265035
cd_12071,1425265035,cd_12071.1425265035
cd_12080,1422845851,cd_12080.1422845851
cd_12081,1422845851,cd_12081.1422845851
cd_12090,1422845849,cd_12090.1422845849
cd_12091,1422845849,cd_12091.1422845849
cd_12100,1424055313,cd_12100.1424055313
cd_12101,1424055313,cd_12101.1424055313
cd_12103,1424055313,cd_12103.1424055313
cd_12104,1424055313,cd_12104.1424055313
cd_12105,1424055313,cd_12105.1424055313
cd_12110,1422845847,cd_12110.1422845847
cd_12111,1422845847,cd_12111.1422845847
cd_12113,1422845848,cd_12113.1422845848
cd_12114,1422845848,cd_12114.1422845848
cd_12115,1422845848,cd_12115.1422845848
cd_12120,1422845854,cd_12120.1422845854
cd_12121,1422845854,cd_12121.1422845854
cd_12123,1422845854,cd_12123.1422845854
cd_12124,1422845854,cd_12124.1422845854
cd_12125,1422845855,cd_12125.1422845855
cd_12140,1424055315,cd_12140.1424055315
cd_12141,1424055315,cd_12141.1424055315
cd_12146,1424055321,cd_12146.1424055321
cd_12150,1426474478,cd_12150.1426474478
cd_12151,1426474478,cd_12151.1426474478
cd_12156,1427166266,cd_12156.1427166266
cd_12160,1422845848,cd_12160.1422845848
cd_12161,1422845848,cd_12161.1422845848
cd_12166,1422845858,cd_12166.1422845858
cd_12170,1424055314,cd_12170.1424055314
cd_12171,1424055314,cd_12171.1424055314
cd_12180,1422845847,cd_12180.1422845847
cd_12181,1422845847,cd_12181.1422845847
cd_12190,1422845852,cd_12190.1422845852
cd_12191,1422845852,cd_12191.1422845852
cd_12200,1424055311,cd_12200.1424055311
cd_12201,1424055311,cd_12201.1424055311
cd_12210,1422845849,cd_12210.1422845849
cd_12211,1422845849,cd_12211.1422845849
cd_12216,1434336334,cd_12216.1434336334
cd_12220,1422845849,cd_12220.1422845849
cd_12221,1422845850,cd_12221.1422845850
cd_12223,1422845850,cd_12223.1422845850
cd_12224,1422845850,cd_12224.1422845850
cd_12225,1422845850,cd_12225.1422845850
cd_12230,1422845850,cd_12230.1422845850
cd_12231,1422845851,cd_12231.1422845851
cd_12233,1422845851,cd_12233.1422845851
cd_12234,1422845851,cd_12234.1422845851
cd_12235,1422845851,cd_12235.1422845851
cd_12240,1424055310,cd_12240.1424055310
cd_12241,1424055310,cd_12241.1424055310
cd_12250,1424055311,cd_12250.1424055311
cd_12251,1424055312,cd_12251.1424055312
cd_12253,1424055312,cd_12253.1424055312
cd_12254,1424055312,cd_12254.1424055312
cd_12255,1424055312,cd_12255.1424055312
cd_12260,1424055319,cd_12260.1424055319
cd_12261,1424055319,cd_12261.1424055319
cd_12266,1425265037,cd_12266.1425265037
cd_12270,1427770783,cd_12270.1427770783
cd_12271,1427770783,cd_12271.1427770783
cd_12273,1427770783,cd_12273.1427770783
cd_12274,1427770783,cd_12274.1427770783
cd_12275,1427770783,cd_12275.1427770783
cd_12290,1422845853,cd_12290.1422845853
cd_12291,1422845853,cd_12291.1422845853
cd_12296,1422845859,cd_12296.1422845859
cd_12300,1422845846,cd_12300.1422845846
cd_12301,1422845846,cd_12301.1422845846
cd_12310,1424055315,cd_12310.1424055315
cd_12311,1424055315,cd_12311.1424055315
cd_12316,1424055321,cd_12316.1424055321
cd_12320,1425265035,cd_12320.1425265035
cd_12321,1425265036,cd_12321.1425265036
cd_12330,1422845852,cd_12330.1422845852
cd_12331,1422845853,cd_12331.1422845853
cd_12336,1422845858,cd_12336.1422845858
cd_12340,1442285789,cd_12340.1442285789
cd_12341,1442285789,cd_12341.1442285789
cd_12346,1442285792,cd_12346.1442285792
cd_12350,1425265032,cd_12350.1425265032
cd_12351,1425265032,cd_12351.1425265032
cd_12356,1425265037,cd_12356.1425265037
cd_12370,1422845857,cd_12370.1422845857
cd_12371,1422845858,cd_12371.1422845858
cd_12376,1424055321,cd_12376.1424055321
cd_12380,1424055311,cd_12380.1424055311
cd_12381,1424055311,cd_12381.1424055311
cd_12400,1427770784,cd_12400.1427770784
cd_12401,1427770784,cd_12401.1427770784
cd_12403,1427770784,cd_12403.1427770784
cd_12404,1427770784,cd_12404.1427770784
cd_12405,1427770785,cd_12405.1427770785
cd_12410,1424055314,cd_12410.1424055314
cd_12411,1424055314,cd_12411.1424055314
cd_12420,1424055309,cd_12420.1424055309
cd_12421,1424055310,cd_12421.1424055310
cd_12426,1424055321,cd_12426.1424055321
cd_12430,1419476187,cd_12430.1419476187
cd_12431,1419476187,cd_12431.1419476187
cd_12436,1434336337,cd_12436.1434336337
cd_12440,1424055315,cd_12440.1424055315
cd_12441,1424055316,cd_12441.1424055316
cd_12443,1424055316,cd_12443.1424055316
cd_12444,1424055316,cd_12444.1424055316
cd_12445,1424055317,cd_12445.1424055317
cd_12450,1424055318,cd_12450.1424055318
cd_12451,1424055318,cd_12451.1424055318
cd_12453,1424055318,cd_12453.1424055318
cd_12454,1424055319,cd_12454.1424055319
cd_12455,1424055319,cd_12455.1424055319
cd_12460,1425265031,cd_12460.1425265031
cd_12461,1425265031,cd_12461.1425265031
cd_12470,1426474474,cd_12470.1426474474
cd_12471,1426474475,cd_12471.1426474475
cd_12473,1426474475,cd_12473.1426474475
cd_12474,1426474475,cd_12474.1426474475
cd_12475,1426474475,cd_12475.1426474475
cd_12480,1426474476,cd_12480.1426474476
cd_12481,1426474476,cd_12481.1426474476
cd_12500,1429843964,cd_12500.1429843964
cd_12501,1429843964,cd_12501.1429843964
cd_12510,1425265028,cd_12510.1425265028
cd_12511,1425265028,cd_12511.1425265028
cd_12520,1426474474,cd_12520.1426474474
cd_12521,1426474474,cd_12521.1426474474
cd_12530,1431938490,cd_12530.1431938490
cd_12531,1431938491,cd_12531.1431938491
cd_12540,1429843970,cd_12540.1429843970
cd_12541,1429843970,cd_12541.1429843970
cd_12550,1426474473,cd_12550.1426474473
cd_12551,1426474474,cd_12551.1426474474
cd_12556,1426474479,cd_12556.1426474479
cd_12560,1426474477,cd_12560.1426474477
cd_12561,1426474477,cd_12561.1426474477
cd_12566,1426474479,cd_12566.1426474479
cd_12570,1426474477,cd_12570.1426474477
cd_12571,1426474477,cd_12571.1426474477
cd_12580,1427770782,cd_12580.1427770782
cd_12581,1427770782,cd_12581.1427770782
cd_12586,1428894129,cd_12586.1428894129
cd_12590,1425265027,cd_12590.1425265027
cd_12591,1425265028,cd_12591.1425265028
cd_12596,1425265036,cd_12596.1425265036
cd_12600,1425265031,cd_12600.1425265031
cd_12601,1425265032,cd_12601.1425265032
cd_12610,1425265028,cd_12610.1425265028
cd_12611,1425265028,cd_12611.1425265028
cd_12620,1425265029,cd_12620.1425265029
cd_12621,1425265029,cd_12621.1425265029
cd_12623,1425265029,cd_12623.1425265029
cd_12624,1425265029,cd_12624.1425265029
cd_12625,1425265029,cd_12625.1425265029
cd_12630,1425265030,cd_12630.1425265030
cd_12631,1425265030,cd_12631.1425265030
cd_12633,1425265030,cd_12633.1425265030
cd_12634,1425265030,cd_12634.1425265030
cd_12635,1425265030,cd_12635.1425265030
cd_12640,1426474474,cd_12640.1426474474
cd_12641,1426474474,cd_12641.1426474474
cd_12650,1426474475,cd_12650.1426474475
cd_12651,1426474475,cd_12651.1426474475
cd_12653,1426474476,cd_12653.1426474476
cd_12654,1426474476,cd_12654.1426474476
cd_12655,1426474476,cd_12655.1426474476
cd_12670,1429843961,cd_12670.1429843961
cd_12671,1429843961,cd_12671.1429843961
cd_12680,1425265031,cd_12680.1425265031
cd_12681,1425265031,cd_12681.1425265031
cd_12690,1427770780,cd_12690.1427770780
cd_12691,1427770780,cd_12691.1427770780
cd_12696,1427770787,cd_12696.1427770787
cd_12700,1425265034,cd_12700.1425265034
cd_12700,1425970032,cd_12700.1425970032
cd_12701,1425265034,cd_12701.1425265034
cd_12701,1425970032,cd_12701.1425970032
cd_12703,1425970032,cd_12703.1425970032
cd_12704,1425970033,cd_12704.1425970033
cd_12705,1425970033,cd_12705.1425970033
cd_12710,1427770781,cd_12710.1427770781
cd_12711,1427770781,cd_12711.1427770781
cd_12716,1427770785,cd_12716.1427770785
cd_12720,1424055317,cd_12720.1424055317
cd_12721,1424055317,cd_12721.1424055317
cd_12723,1424055317,cd_12723.1424055317
cd_12724,1424055317,cd_12724.1424055317
cd_12725,1424055318,cd_12725.1424055318
cd_12730,1429843964,cd_12730.1429843964
cd_12731,1429843965,cd_12731.1429843965
cd_12736,1429843971,cd_12736.1429843971
cd_12750,1425265033,cd_12750.1425265033
cd_12751,1425265033,cd_12751.1425265033
cd_12760,1427770782,cd_12760.1427770782
cd_12761,1427770782,cd_12761.1427770782
cd_12766,1427770785,cd_12766.1427770785
cd_12770,1429843964,cd_12770.1429843964
cd_12771,1429843964,cd_12771.1429843964
cd_12780,1424055320,cd_12780.1424055320
cd_12781,1424055320,cd_12781.1424055320
cd_12800,1422845855,cd_12800.1422845855
cd_12801,1422845855,cd_12801.1422845855
cd_12803,1422845855,cd_12803.1422845855
cd_12804,1422845855,cd_12804.1422845855
cd_12805,1422845855,cd_12805.1422845855
cd_12830,1425265033,cd_12830.1425265033
cd_12831,1425265034,cd_12831.1425265034
cd_12836,1426474480,cd_12836.1426474480
cd_12840,1425265036,cd_12840.1425265036
cd_12841,1425265036,cd_12841.1425265036
cd_12846,1425265036,cd_12846.1425265036
cd_12850,1429843967,cd_12850.1429843967
cd_12851,1429843967,cd_12851.1429843967
cd_12853,1429843967,cd_12853.1429843967
cd_12854,1429843967,cd_12854.1429843967
cd_12855,1429843968,cd_12855.1429843968
cd_12860,1427770776,cd_12860.1427770776
cd_12861,1427770776,cd_12861.1427770776
cd_12870,1427770780,cd_12870.1427770780
cd_12871,1427770780,cd_12871.1427770780
cd_12880,1427770776,cd_12880.1427770776
cd_12881,1427770776,cd_12881.1427770776
cd_12890,1427770777,cd_12890.1427770777
cd_12891,1427770777,cd_12891.1427770777
cd_12900,1427770777,cd_12900.1427770777
cd_12901,1427770777,cd_12901.1427770777
cd_12903,1427770777,cd_12903.1427770777
cd_12904,1427770778,cd_12904.1427770778
cd_12905,1427770778,cd_12905.1427770778
cd_12910,1427770778,cd_12910.1427770778
cd_12911,1427770778,cd_12911.1427770778
cd_12913,1427770778,cd_12913.1427770778
cd_12914,1427770779,cd_12914.1427770779
cd_12915,1427770779,cd_12915.1427770779
cd_12920,1427770779,cd_12920.1427770779
cd_12921,1427770779,cd_12921.1427770779
cd_12930,1428894122,cd_12930.1428894122
cd_12931,1428894123,cd_12931.1428894123
cd_12936,1428894128,cd_12936.1428894128
cd_12940,1428894127,cd_12940.1428894127
cd_12941,1428894127,cd_12941.1428894127
cd_12950,1428894123,cd_12950.1428894123
cd_12951,1428894123,cd_12951.1428894123
cd_12960,1428894124,cd_12960.1428894124
cd_12961,1428894124,cd_12961.1428894124
cd_12970,1428894124,cd_12970.1428894124
cd_12971,1428894124,cd_12971.1428894124
cd_12973,1428894124,cd_12973.1428894124
cd_12974,1428894125,cd_12974.1428894125
cd_12975,1428894125,cd_12975.1428894125
cd_12980,1428894125,cd_12980.1428894125
cd_12981,1428894125,cd_12981.1428894125
cd_12983,1428894125,cd_12983.1428894125
cd_12984,1428894126,cd_12984.1428894126
cd_12985,1428894126,cd_12985.1428894126
cd_12990,1428894126,cd_12990.1428894126
cd_12991,1428894126,cd_12991.1428894126
cd_13000,1428894123,cd_13000.1428894123
cd_13001,1428894123,cd_13001.1428894123
cd_13020,1433127292,cd_13020.1433127292
cd_13021,1433127293,cd_13021.1433127293
cd_13023,1433127293,cd_13023.1433127293
cd_13024,1433127293,cd_13024.1433127293
cd_13025,1433127293,cd_13025.1433127293
cd_13040,1437965971,cd_13040.1437965971
cd_13041,1437965971,cd_13041.1437965971
cd_13046,1437965975,cd_13046.1437965975
cd_13050,1435632639,cd_13050.1435632639
cd_13051,1435632639,cd_13051.1435632639
cd_13056,1435632640,cd_13056.1435632640
cd_13060,1434336332,cd_13060.1434336332
cd_13061,1434336332,cd_13061.1434336332
cd_13070,1429843968,cd_13070.1429843968
cd_13071,1429843968,cd_13071.1429843968
cd_13076,1431938491,cd_13076.1431938491
cd_13090,1429843965,cd_13090.1429843965
cd_13091,1429843965,cd_13091.1429843965
cd_13096,1429843971,cd_13096.1429843971
cd_13100,1428894128,cd_13100.1428894128
cd_13101,1428894128,cd_13101.1428894128
cd_13106,1428894130,cd_13106.1428894130
cd_13120,1429843965,cd_13120.1429843965
cd_13121,1429843966,cd_13121.1429843966
cd_13126,1430448978,cd_13126.1430448978
cd_13130,1429843966,cd_13130.1429843966
cd_13131,1429843966,cd_13131.1429843966
cd_13136,1430448979,cd_13136.1430448979
cd_13140,1434336332,cd_13140.1434336332
cd_13141,1434336332,cd_13141.1434336332
cd_13150,1429843961,cd_13150.1429843961
cd_13151,1429843961,cd_13151.1429843961
cd_13160,1431938485,cd_13160.1431938485
cd_13161,1431938485,cd_13161.1431938485
cd_13170,1429843966,cd_13170.1429843966
cd_13171,1429843966,cd_13171.1429843966
cd_13176,1430448979,cd_13176.1430448979
cd_13180,1429843960,cd_13180.1429843960
cd_13181,1429843961,cd_13181.1429843961
cd_13186,1431938483,cd_13186.1431938483
cd_13190,1431938489,cd_13190.1431938489
cd_13191,1431938489,cd_13191.1431938489
cd_13196,1431938492,cd_13196.1431938492
cd_13200,1429843958,cd_13200.1429843958
cd_13201,1429843958,cd_13201.1429843958
cd_13206,1429843970,cd_13206.1429843970
cd_13210,1429843959,cd_13210.1429843959
cd_13211,1429843959,cd_13211.1429843959
cd_13220,1429843967,cd_13220.1429843967
cd_13221,1429843967,cd_13221.1429843967
cd_13230,1431938484,cd_13230.1431938484
cd_13231,1431938484,cd_13231.1431938484
cd_13236,1431938491,cd_13236.1431938491
cd_13240,1431938486,cd_13240.1431938486
cd_13241,1431938486,cd_13241.1431938486
cd_13243,1431938486,cd_13243.1431938486
cd_13244,1431938486,cd_13244.1431938486
cd_13245,1431938487,cd_13245.1431938487
cd_13250,1431938485,cd_13250.1431938485
cd_13251,1431938485,cd_13251.1431938485
cd_13270,1433127290,cd_13270.1433127290
cd_13271,1433127290,cd_13271.1433127290
cd_13276,1433127294,cd_13276.1433127294
cd_13290,1429843960,cd_13290.1429843960
cd_13291,1429843960,cd_13291.1429843960
cd_13300,1431938487,cd_13300.1431938487
cd_13301,1431938487,cd_13301.1431938487
cd_13310,1435225602,cd_13310.1435225602
cd_13311,1435225603,cd_13311.1435225603
cd_13320,1431938491,cd_13320.1431938491
cd_13321,1431938491,cd_13321.1431938491
cd_13326,1432263772,cd_13326.1432263772
cd_13330,1440989906,cd_13330.1440989906
cd_13331,1440989907,cd_13331.1440989907
cd_13336,1440989911,cd_13336.1440989911
cd_13340,1431938488,cd_13340.1431938488
cd_13341,1431938488,cd_13341.1431938488
cd_13343,1431938488,cd_13343.1431938488
cd_13344,1431938488,cd_13344.1431938488
cd_13345,1431938489,cd_13345.1431938489
cd_13350,1433127290,cd_13350.1433127290
cd_13351,1433127291,cd_13351.1433127291
cd_13356,1433127294,cd_13356.1433127294
cd_13360,1429843962,cd_13360.1429843962
cd_13361,1429843962,cd_13361.1429843962
cd_13363,1429843962,cd_13363.1429843962
cd_13364,1429843962,cd_13364.1429843962
cd_13365,1429843962,cd_13365.1429843962
cd_13370,1429843962,cd_13370.1429843962
cd_13371,1429843963,cd_13371.1429843963
cd_13373,1429843963,cd_13373.1429843963
cd_13374,1429843963,cd_13374.1429843963
cd_13375,1429843963,cd_13375.1429843963
cd_13390,1429843959,cd_13390.1429843959
cd_13391,1429843959,cd_13391.1429843959
cd_13393,1429843960,cd_13393.1429843960
cd_13394,1429843960,cd_13394.1429843960
cd_13395,1429843960,cd_13395.1429843960
cd_13400,1429843963,cd_13400.1429843963
cd_13401,1429843963,cd_13401.1429843963
cd_13410,1431938484,cd_13410.1431938484
cd_13411,1431938484,cd_13411.1431938484
cd_13420,1431938487,cd_13420.1431938487
cd_13421,1431938487,cd_13421.1431938487
cd_13430,1431938489,cd_13430.1431938489
cd_13431,1431938490,cd_13431.1431938490
cd_13436,1431938492,cd_13436.1431938492
cd_13440,1434336331,cd_13440.1434336331
cd_13441,1434336331,cd_13441.1434336331
cd_13446,1434336335,cd_13446.1434336335
cd_13450,1425970031,cd_13450.1425970031
cd_13451,1425970032,cd_13451.1425970032
cd_13460,1428894127,cd_13460.1428894127
cd_13461,1428894127,cd_13461.1428894127
cd_13466,1428894129,cd_13466.1428894129
cd_13470,1431938490,cd_13470.1431938490
cd_13471,1431938490,cd_13471.1431938490
cd_13476,1432263771,cd_13476.1432263771
cd_13480,1429843965,cd_13480.1429843965
cd_13481,1429843965,cd_13481.1429843965
cd_13486,1430448977,cd_13486.1430448977
cd_13490,1427770781,cd_13490.1427770781
cd_13496,1427770785,cd_13496.1427770785
cd_13500,1427770780,cd_13500.1427770780
cd_13510,1427770781,cd_13510.1427770781
cd_13511,1427770781,cd_13511.1427770781
cd_13516,1427770787,cd_13516.1427770787
cd_13520,1434336337,cd_13520.1434336337
cd_13530,1434336337,cd_13530.1434336337
cd_13540,1434336337,cd_13540.1434336337
cd_13550,1434336337,cd_13550.1434336337
cd_13560,1434336337,cd_13560.1434336337
cd_13570,1435632638,cd_13570.1435632638
cd_13571,1435632638,cd_13571.1435632638
cd_13576,1435632640,cd_13576.1435632640
cd_13580,1433127292,cd_13580.1433127292
cd_13581,1433127292,cd_13581.1433127292
cd_13590,1432263771,cd_13590.1432263771
cd_13591,1432263771,cd_13591.1432263771
cd_13596,1432263772,cd_13596.1432263772
cd_13600,1434336325,cd_13600.1434336325
cd_13601,1434336325,cd_13601.1434336325
cd_13610,1433127286,cd_13610.1433127286
cd_13611,1433127287,cd_13611.1433127287
cd_13630,1433127288,cd_13630.1433127288
cd_13631,1433127288,cd_13631.1433127288
cd_13640,1434336324,cd_13640.1434336324
cd_13641,1434336325,cd_13641.1434336325
cd_13646,1434336333,cd_13646.1434336333
cd_13650,1433127286,cd_13650.1433127286
cd_13651,1433127286,cd_13651.1433127286
cd_13660,1434336326,cd_13660.1434336326
cd_13661,1434336326,cd_13661.1434336326
cd_13670,1433127286,cd_13670.1433127286
cd_13671,1433127286,cd_13671.1433127286
cd_13680,1434336328,cd_13680.1434336328
cd_13681,1434336329,cd_13681.1434336329
cd_13690,1438311445,cd_13690.1438311445
cd_13691,1438311446,cd_13691.1438311446
cd_13693,1438311446,cd_13693.1438311446
cd_13694,1438311446,cd_13694.1438311446
cd_13695,1438311446,cd_13695.1438311446
cd_13720,1433127289,cd_13720.1433127289
cd_13721,1433127289,cd_13721.1433127289
cd_13723,1433127289,cd_13723.1433127289
cd_13724,1433127289,cd_13724.1433127289
cd_13725,1433127289,cd_13725.1433127289
cd_13730,1434336326,cd_13730.1434336326
cd_13731,1434336327,cd_13731.1434336327
cd_13733,1434336327,cd_13733.1434336327
cd_13734,1434336327,cd_13734.1434336327
cd_13735,1434336327,cd_13735.1434336327
cd_13740,1434336331,cd_13740.1434336331
cd_13741,1434336332,cd_13741.1434336332
cd_13746,1434336336,cd_13746.1434336336
cd_13750,1434336327,cd_13750.1434336327
cd_13751,1434336328,cd_13751.1434336328
cd_13753,1434336328,cd_13753.1434336328
cd_13754,1434336328,cd_13754.1434336328
cd_13755,1434336328,cd_13755.1434336328
cd_13760,1440989909,cd_13760.1440989909
cd_13761,1440989909,cd_13761.1440989909
cd_13770,1434336329,cd_13770.1434336329
cd_13771,1434336329,cd_13771.1434336329
cd_13776,1434336335,cd_13776.1434336335
cd_13780,1435632638,cd_13780.1435632638
cd_13781,1435632638,cd_13781.1435632638
cd_13786,1435632640,cd_13786.1435632640
cd_13790,1435632637,cd_13790.1435632637
cd_13791,1435632637,cd_13791.1435632637
cd_13796,1435632640,cd_13796.1435632640
cd_13800,1433127291,cd_13800.1433127291
cd_13801,1433127291,cd_13801.1433127291
cd_13806,1433127294,cd_13806.1433127294
cd_13810,1433127287,cd_13810.1433127287
cd_13811,1433127287,cd_13811.1433127287
cd_13813,1433127287,cd_13813.1433127287
cd_13814,1433127287,cd_13814.1433127287
cd_13815,1433127288,cd_13815.1433127288
cd_13820,1433127288,cd_13820.1433127288
cd_13821,1433127288,cd_13821.1433127288
cd_13830,1433127285,cd_13830.1433127285
cd_13831,1433127285,cd_13831.1433127285
cd_13836,1433127293,cd_13836.1433127293
cd_13840,1434336325,cd_13840.1434336325
cd_13841,1434336325,cd_13841.1434336325
cd_13850,1434336326,cd_13850.1434336326
cd_13851,1434336326,cd_13851.1434336326
cd_13856,1434336333,cd_13856.1434336333
cd_13860,1433127290,cd_13860.1433127290
cd_13861,1433127290,cd_13861.1433127290
cd_13866,1433127294,cd_13866.1433127294
cd_13880,1429843959,cd_13880.1429843959
cd_13881,1429843959,cd_13881.1429843959
cd_13890,1429843964,cd_13890.1429843964
cd_13900,1429843969,cd_13900.1429843969
cd_13901,1429843969,cd_13901.1429843969
cd_13903,1429843969,cd_13903.1429843969
cd_13904,1429843970,cd_13904.1429843970
cd_13905,1429843970,cd_13905.1429843970
cd_14010,1437965967,cd_14010.1437965967
cd_14011,1437965967,cd_14011.1437965967
cd_14020,1437965967,cd_14020.1437965967
cd_14021,1437965967,cd_14021.1437965967
cd_14023,1437965968,cd_14023.1437965968
cd_14024,1437965968,cd_14024.1437965968
cd_14025,1437965968,cd_14025.1437965968
cd_14030,1437965968,cd_14030.1437965968
cd_14031,1437965968,cd_14031.1437965968
cd_14033,1437965969,cd_14033.1437965969
cd_14034,1437965969,cd_14034.1437965969
cd_14035,1437965969,cd_14035.1437965969
cd_14040,1435632635,cd_14040.1435632635
cd_14041,1435632635,cd_14041.1435632635
cd_14043,1435632635,cd_14043.1435632635
cd_14044,1435632635,cd_14044.1435632635
cd_14045,1435632635,cd_14045.1435632635
cd_14050,1434336329,cd_14050.1434336329
cd_14051,1434336330,cd_14051.1434336330
cd_14056,1434336335,cd_14056.1434336335
cd_14060,1437965972,cd_14060.1437965972
cd_14061,1437965972,cd_14061.1437965972
cd_14066,1437965975,cd_14066.1437965975
cd_14070,1437965973,cd_14070.1437965973
cd_14071,1437965973,cd_14071.1437965973
cd_14076,1437965976,cd_14076.1437965976
cd_14080,1434336329,cd_14080.1434336329
cd_14081,1434336329,cd_14081.1434336329
cd_14086,1434336334,cd_14086.1434336334
cd_14090,1435632636,cd_14090.1435632636
cd_14091,1435632637,cd_14091.1435632637
cd_14096,1435632640,cd_14096.1435632640
cd_14100,1437965966,cd_14100.1437965966
cd_14101,1437965966,cd_14101.1437965966
cd_14106,1437965974,cd_14106.1437965974
cd_14110,1437965970,cd_14110.1437965970
cd_14111,1437965970,cd_14111.1437965970
cd_14113,1437965970,cd_14113.1437965970
cd_14114,1437965970,cd_14114.1437965970
cd_14115,1437965970,cd_14115.1437965970
cd_14120,1435632633,cd_14120.1435632633
cd_14121,1435632633,cd_14121.1435632633
cd_14126,1435632640,cd_14126.1435632640
cd_14130,1437965974,cd_14130.1437965974
cd_14131,1437965974,cd_14131.1437965974
cd_14136,1437965976,cd_14136.1437965976
cd_14140,1440989901,cd_14140.1440989901
cd_14141,1440989902,cd_14141.1440989902
cd_14146,1440989910,cd_14146.1440989910
cd_14150,1435632637,cd_14150.1435632637
cd_14151,1435632637,cd_14151.1435632637
cd_14156,1435632640,cd_14156.1435632640
cd_14160,1435632635,cd_14160.1435632635
cd_14161,1435632635,cd_14161.1435632635
cd_14170,1435632633,cd_14170.1435632633
cd_14171,1435632634,cd_14171.1435632634
cd_14180,1435632634,cd_14180.1435632634
cd_14181,1435632634,cd_14181.1435632634
cd_14183,1435632634,cd_14183.1435632634
cd_14184,1435632634,cd_14184.1435632634
cd_14185,1435632634,cd_14185.1435632634
cd_14190,1437965967,cd_14190.1437965967
cd_14191,1437965967,cd_14191.1437965967
cd_14200,1435632639,cd_14200.1435632639
cd_14201,1435632639,cd_14201.1435632639
cd_14206,1435632641,cd_14206.1435632641
cd_14210,1435632638,cd_14210.1435632638
cd_14211,1435632638,cd_14211.1435632638
cd_14213,1435632638,cd_14213.1435632638
cd_14214,1435632639,cd_14214.1435632639
cd_14215,1435632639,cd_14215.1435632639
cd_14240,1437965973,cd_14240.1437965973
cd_14241,1437965973,cd_14241.1437965973
cd_14250,1437965972,cd_14250.1437965972
cd_14251,1437965972,cd_14251.1437965972
cd_14256,1437965975,cd_14256.1437965975
cd_14260,1438311447,cd_14260.1438311447
cd_14261,1438311448,cd_14261.1438311448
cd_14266,1438678443,cd_14266.1438678443
cd_14270,1437965969,cd_14270.1437965969
cd_14271,1437965969,cd_14271.1437965969
cd_14280,1437965966,cd_14280.1437965966
cd_14281,1437965966,cd_14281.1437965966
cd_14290,1435632636,cd_14290.1435632636
cd_14291,1435632636,cd_14291.1435632636
cd_14293,1435632636,cd_14293.1435632636
cd_14294,1435632636,cd_14294.1435632636
cd_14295,1435632636,cd_14295.1435632636
cd_14300,1435632633,cd_14300.1435632633
cd_14301,1435632633,cd_14301.1435632633
cd_14310,1433127292,cd_14310.1433127292
cd_14311,1433127292,cd_14311.1433127292
cd_14316,1433127295,cd_14316.1433127295
cd_14320,1438311439,cd_14320.1438311439
cd_14321,1438311440,cd_14321.1438311440
cd_14330,1438311442,cd_14330.1438311442
